Date,SPY,IWM,EFA,EEM,TLT,IEF,LQD,VNQ,GLD,XLP
2016-10-31,182.93450927734375,105.26980590820312,43.745948791503906,29.985523223876953,101.1993408203125,88.95220184326172,87.07481384277344,56.46329879760742,121.94000244140625,41.131900787353516
2016-11-30,189.6735382080078,116.9161376953125,42.9666633605957,28.66144371032715,92.88709259033203,85.19197082519531,84.31665802001953,55.51715850830078,111.75,39.402503967285156
2016-12-30,193.5185546875,120.28852844238281,44.12945556640625,28.589021682739258,92.45738220214844,85.09103393554688,85.0242691040039,58.19148254394531,109.61000061035156,40.583221435546875
2017-01-31,196.98147583007812,120.62745666503906,45.58183288574219,30.491689682006836,93.2102279663086,85.2777099609375,85.14762115478516,58.07866668701172,115.55000305175781,41.273868560791016
2017-02-28,204.72119140625,122.95561981201172,46.12456512451172,31.022489547729492,94.687255859375,85.89479064941406,86.27239990234375,60.11640548706055,119.2300033569336,43.243770599365234
2017-03-31,204.97703552246094,122.98765563964844,47.615177154541016,32.165714263916016,94.06690216064453,85.96399688720703,86.01776123046875,58.659393310546875,118.72000122070312,43.060997009277344
2017-04-28,207.01165771484375,124.40111541748047,48.769432067871094,32.712825775146484,95.54680633544922,86.91716766357422,87.04041290283203,58.801448822021484,120.7699966430664,43.534358978271484
2017-05-31,209.9333038330078,121.94993591308594,50.49700927734375,33.64374923706055,97.3505859375,87.63573455810547,88.2008056640625,58.37528991699219,120.62000274658203,44.68623352050781
2017-06-30,211.27154541015625,126.06497955322266,50.64647674560547,33.95550537109375,98.1214599609375,87.18922424316406,88.6243896484375,59.6785774230957,118.0199966430664,43.67924118041992
2017-07-31,215.6141357421875,127.13966369628906,51.990325927734375,35.9326171875,97.47549438476562,87.51602935791016,89.3027572631836,60.41712951660156,120.75,43.98135757446289
2017-08-31,216.24319458007812,125.54041290283203,51.96702575683594,36.777618408203125,100.79817962646484,88.7916259765625,89.90748596191406,60.259376525878906,125.81999969482422,43.49638748168945
2017-09-29,220.60035705566406,133.4546356201172,53.19435501098633,36.761207580566406,98.45674133300781,87.51165771484375,89.86309051513672,60.1906623840332,121.58000183105469,43.18537902832031
2017-10-31,225.798583984375,134.42733764648438,54.08765411376953,37.96717071533203,98.41878509521484,87.34627532958984,90.03623962402344,59.54594421386719,120.66999816894531,42.47335433959961
2017-11-30,232.70034790039062,138.38107299804688,54.46051788330078,37.81950378417969,99.15019989013672,87.10237121582031,89.92517852783203,61.13237762451172,121.0999984741211,44.84143829345703
2017-12-29,235.52243041992188,137.82965087890625,55.195098876953125,39.24209213256836,100.94738006591797,87.2633056640625,91.02268981933594,61.04225158691406,123.6500015258789,45.851715087890625
2018-01-31,248.79638671875,141.3554229736328,57.96623992919922,42.49838638305664,97.66100311279297,85.38693237304688,89.90697479248047,58.44550323486328,127.6500015258789,46.60127639770508
2018-02-28,239.7500457763672,135.92210388183594,55.16370391845703,39.99163055419922,94.69068908691406,84.59044647216797,87.89561462402344,53.95818328857422,125.0,43.046939849853516
2018-03-30,233.1783447265625,137.57699584960938,54.70053482055664,40.208160400390625,97.39849853515625,85.56813049316406,88.3849868774414,56.05756378173828,125.79000091552734,42.656551361083984
2018-04-30,234.3834991455078,138.92713928222656,55.532657623291016,39.07554244995117,95.36470031738281,84.47584533691406,87.00091552734375,56.51807403564453,124.58999633789062,40.88966369628906
2018-05-31,240.08114624023438,147.4900360107422,54.48073196411133,38.051177978515625,97.27619934082031,85.30883026123047,87.45451354980469,58.5978889465332,123.0999984741211,40.249359130859375
2018-06-29,241.46176147460938,148.39614868164062,53.61769485473633,36.32149124145508,97.9043960571289,85.47727966308594,87.02839660644531,61.060237884521484,118.6500015258789,42.08837890625
2018-07-31,250.40708923339844,150.84324645996094,55.14689254760742,37.60401153564453,96.49765014648438,85.02616882324219,88.19789123535156,61.42760467529297,115.98999786376953,43.754600524902344
2018-08-31,258.400146484375,157.3455352783203,53.9139289855957,36.187381744384766,97.76373291015625,85.88832092285156,88.21549224853516,63.0093994140625,113.51000213623047,43.92610168457031
2018-09-28,259.9363708496094,153.68722534179688,54.43433380126953,35.97780990600586,94.96348571777344,84.85334014892578,88.09131622314453,61.33058547973633,112.76000213623047,44.35976791381836
2018-10-31,241.9736785888672,136.80030822753906,50.00688934326172,32.82597351074219,92.18054962158203,84.59617614746094,86.28612518310547,59.536590576171875,115.1500015258789,45.24810791015625
2018-11-30,246.46205139160156,139.1619415283203,50.25508499145508,34.435420989990234,93.82801055908203,85.72139739990234,85.9767837524414,62.31880569458008,115.54000091552734,46.27629089355469
2018-12-31,224.7615203857422,122.50126647949219,47.56656265258789,33.2340087890625,99.32022094726562,88.1252212524414,87.57548522949219,57.36328125,121.25,42.150970458984375
2019-01-31,242.757080078125,136.3707275390625,50.722557067871094,36.671417236328125,99.69622802734375,88.70034790039062,90.52519989013672,64.16348266601562,124.75,44.31745529174805
2019-02-28,250.62632751464844,143.43356323242188,52.009239196777344,36.109867095947266,98.3239974975586,88.23417663574219,90.34071350097656,64.60966491699219,123.98999786376953,45.10601806640625
2019-03-29,255.16275024414062,140.4310302734375,52.48668670654297,36.518272399902344,103.80229187011719,90.57694244384766,92.98674011230469,67.33387756347656,122.01000213623047,46.830413818359375
2019-04-30,265.5867919921875,145.20103454589844,54.024227142333984,37.377628326416016,101.7354965209961,90.10726928710938,93.39252471923828,67.22543334960938,121.19999694824219,48.16579818725586
2019-05-31,248.65005493164062,133.7988739013672,51.30520248413086,34.63790512084961,108.69342803955078,92.8542709350586,94.93403625488281,67.31838989257812,123.33000183105469,46.41311264038086
2019-06-28,265.9526672363281,143.14463806152344,54.33818435668945,36.78813934326172,109.72615051269531,93.98445129394531,98.01628875732422,68.3647232055664,133.1999969482422,48.83566665649414
2019-07-31,269.9737854003906,144.120361328125,53.280025482177734,35.81077575683594,110.00759887695312,94.02041625976562,98.26526641845703,69.53020477294922,133.2100067138672,49.97939682006836
2019-08-30,265.4534912109375,137.0137939453125,52.25493621826172,34.45619583129883,122.16252899169922,97.73574829101562,102.08384704589844,72.13494110107422,143.75,51.06426239013672
2019-09-30,270.61871337890625,139.8048095703125,53.9083137512207,35.03917694091797,118.88865661621094,96.57649230957031,101.31219482421875,73.52505493164062,138.8699951171875,51.95852279663086
2019-10-31,276.6005554199219,143.60153198242188,55.73528289794922,36.505210876464844,117.56510925292969,96.7579345703125,101.76323699951172,74.35295867919922,142.42999267578125,51.73857879638672
2019-11-29,286.613037109375,149.4398651123047,56.36357116699219,36.47092819213867,117.08650970458984,96.09309387207031,102.24658966064453,73.38314056396484,137.86000061035156,52.44919204711914
2019-12-31,294.9407958984375,153.60401916503906,58.051883697509766,39.290218353271484,113.34268951416016,95.2012939453125,102.78581237792969,73.94744110107422,142.89999389648438,53.71464538574219
2020-01-31,294.8216857910156,148.83839416503906,56.4133186340332,36.873443603515625,122.06002807617188,98.5007553100586,105.3000259399414,74.85596466064453,149.3300018310547,53.88521957397461
2020-02-28,271.48175048828125,135.67257690429688,52.032684326171875,35.481163024902344,130.1483154296875,101.41802978515625,106.44917297363281,69.59619903564453,148.3800048828125,49.45874786376953
2020-03-31,237.58154296875,106.5340576171875,44.69259262084961,29.88578987121582,138.44747924804688,105.19352722167969,99.73031616210938,56.1002311706543,148.0500030517578,46.72265625
2020-04-30,267.7505187988281,121.2865219116211,47.29255676269531,32.083656311035156,140.13511657714844,105.48307037353516,104.56299591064453,61.1279411315918,158.8000030517578,49.973594665527344
2020-05-29,280.5075378417969,129.28170776367188,49.85907745361328,33.03811264038086,137.66598510742188,105.82847595214844,107.1355209350586,62.1881103515625,162.91000366210938,50.805625915527344
2020-06-30,285.48223876953125,133.7159423828125,51.60972595214844,35.220252990722656,138.12945556640625,105.87369537353516,109.4148941040039,63.696136474609375,167.3699951171875,50.69151306152344
2020-07-31,302.29486083984375,137.6196746826172,52.610206604003906,38.12664794921875,144.2556610107422,106.7779769897461,112.80684661865234,66.0158920288086,185.42999267578125,54.20119857788086
2020-08-31,323.3939514160156,145.15625,55.09446334838867,39.22755432128906,136.9757080078125,105.74236297607422,110.80086517333984,66.3078842163086,184.8300018310547,56.690818786621094
2020-09-30,311.2850036621094,140.42222595214844,53.966800689697266,38.831233978271484,138.03515625,106.08899688720703,110.31360626220703,64.54125213623047,177.1199951171875,55.74137878417969
2020-10-30,303.5235290527344,143.51588439941406,52.05061721801758,39.377281188964844,133.3623504638672,104.62409210205078,109.75059509277344,62.604026794433594,176.1999969482422,54.14131164550781
2020-11-30,336.5398254394531,169.6991424560547,59.47794723510742,42.91779327392578,135.58143615722656,104.97814178466797,113.889892578125,68.6609115600586,166.6699981689453,58.18495559692383
2020-12-31,349.0082092285156,184.3721160888672,62.46100616455078,45.97761154174805,133.9169158935547,104.72779846191406,114.06144714355469,70.53814697265625,178.36000061035156,59.14560317993164
2021-01-29,345.45159912109375,193.3057861328125,61.973026275634766,47.43693923950195,129.05201721191406,103.58403015136719,111.97232055664062,70.56303405761719,172.61000061035156,56.199283599853516
2021-02-26,355.05706787109375,205.29568481445312,63.35991668701172,47.81066131591797,121.65350341796875,101.13602447509766,109.43798828125,72.97993469238281,161.80999755859375,55.50654983520508
2021-03-31,371.1763916015625,208.15966796875,64.95225524902344,47.463626861572266,115.2724838256836,98.72319030761719,107.82048797607422,76.73988342285156,159.9600067138672,60.223602294921875
2021-04-30,390.81549072265625,211.88119506835938,66.86991119384766,48.03311538696289,118.14862060546875,99.71170806884766,108.94524383544922,82.77147674560547,165.66000366210938,61.34327697753906
2021-05-31,393.3815612792969,212.4558563232422,69.19850158691406,48.825069427490234,118.15119934082031,100.1353530883789,109.62359619140625,83.43977355957031,178.3800048828125,62.427677154541016
2021-06-30,402.2041320800781,216.42662048339844,68.45252990722656,49.28910446166992,123.37245178222656,101.1592788696289,112.04781341552734,85.64054870605469,165.6300048828125,62.087791442871094
2021-07-30,412.02294921875,208.57615661621094,68.98189544677734,46.116363525390625,127.957763671875,103.17257690429688,113.63780212402344,89.42658996582031,169.82000732421875,63.45429229736328
2021-08-31,424.28472900390625,213.17132568359375,69.97987365722656,46.84029006958008,127.52245330810547,102.76560974121094,113.2469482421875,91.353271484375,169.69000244140625,64.11982727050781
2021-09-30,404.5107116699219,207.03125,67.69754791259766,45.026023864746094,123.81539916992188,101.12442016601562,111.53983306884766,86.16307067871094,164.22000122070312,61.46579360961914
2021-10-29,432.8926696777344,215.83303833007812,69.84969329833984,45.508628845214844,126.86746978759766,100.67646026611328,112.13208770751953,92.30911254882812,166.64999389648438,63.61763381958008
2021-11-30,429.41448974609375,206.4822998046875,66.68219757080078,43.649681091308594,130.38357543945312,101.77595520019531,111.99909973144531,90.36201477050781,165.5,62.76046371459961
2021-12-31,449.2737731933594,211.17254638671875,69.61017608642578,44.30751419067383,127.75790405273438,101.2426528930664,111.96082305908203,99.13218688964844,170.9600067138672,69.32189178466797
2022-01-31,425.5785827636719,191.03787231445312,67.07987213134766,44.29844284057617,122.75759887695312,99.10334777832031,107.93931579589844,90.7835922241211,168.08999633789062,68.29702758789062
2022-02-28,413.0168151855469,193.01239013671875,64.77958679199219,42.384647369384766,120.75296783447266,98.80195617675781,105.63864135742188,87.62188720703125,178.3800048828125,67.3350830078125
2022-03-31,428.5422668457031,195.24656677246094,65.11576843261719,40.951576232910156,114.1787109375,94.78968048095703,102.58171081542969,93.11042785644531,180.64999389648438,68.53457641601562
